Site;SS36 Verger 10 (ID 3236);SS36 Verger 10 (ID 3236);SS36 Verger 10 (ID 3236);SS36 Verger 10 (ID 3236)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-07-12 18:00:00;0;56.2;55.0;54.6
2023-07-12 19:00:00;0;53.4;52.5;52.2
2023-07-12 20:00:00;0;51.0;50.3;49.9
2023-07-12 21:00:00;7;64.0;59.4;62.2
2023-07-12 22:00:00;0;69.9;66.2;70.8
2023-07-12 23:00:00;0;64.8;63.2;66.7
2023-07-13 00:00:00;0;60.7;59.7;62.9
2023-07-13 01:00:00;0;57.3;56.6;59.5
2023-07-13 02:00:00;0;54.3;53.9;56.4
2023-07-13 03:00:00;0;51.7;51.4;53.6
2023-07-13 04:00:00;0;49.3;49.2;51.1
2023-07-13 05:00:00;0;47.2;47.3;48.9
2023-07-13 06:00:00;8;56.8;53.7;56.3
2023-07-13 07:00:00;0;71.2;64.2;69.9
2023-07-13 08:00:00;0;65.4;63.2;65.8
2023-07-13 09:00:00;0;61.2;59.8;62.2
2023-07-13 10:00:00;0;57.6;56.7;58.9
2023-07-13 11:00:00;0;54.7;53.9;55.8
2023-07-13 12:00:00;0;51.9;51.5;53.1
2023-07-13 13:00:00;0;49.6;49.3;50.7
2023-07-13 14:00:00;6;71.5;61.4;66.2
2023-07-13 15:00:00;0;67.9;61.4;64.0
2023-07-13 16:00:00;0;63.2;60.8;60.6
2023-07-13 17:00:00;0;59.3;57.8;57.6
2023-07-13 18:00:00;0;56.1;54.9;54.7
2023-07-13 19:00:00;0;53.2;52.3;52.3
2023-07-13 20:00:00;0;50.7;50.1;49.9
2023-07-13 21:00:00;7;71.3;65.3;70.1
2023-07-13 22:00:00;0;67.8;65.5;69.3
2023-07-13 23:00:00;3;71.0;67.8;70.6
2023-07-14 00:00:00;0;65.5;64.1;67.1
2023-07-14 01:00:00;0;61.3;60.3;63.3
2023-07-14 02:00:00;0;57.7;57.1;59.9
2023-07-14 03:00:00;0;54.7;54.2;56.8
2023-07-14 04:00:00;0;52.0;51.8;54.0
2023-07-14 05:00:00;0;49.7;49.5;51.4
2023-07-14 06:00:00;0;47.5;47.5;49.1
2023-07-14 07:00:00;0;45.6;45.6;47.0
2023-07-14 08:00:00;6;63.2;56.2;59.9
2023-07-14 09:00:00;0;69.4;60.7;65.1
2023-07-14 10:00:00;0;64.2;61.2;61.5
2023-07-14 11:00:00;0;60.2;58.4;58.3
2023-07-14 12:00:00;0;56.9;55.5;55.4
2023-07-14 13:00:00;0;54.0;52.8;52.8
2023-07-14 14:00:00;0;51.3;50.5;50.4
2023-07-14 15:00:00;7;58.5;55.0;56.4
2023-07-14 16:00:00;0;71.1;63.5;68.3
2023-07-14 17:00:00;0;65.4;62.5;64.4
2023-07-14 18:00:00;0;61.3;59.6;60.9
2023-07-14 19:00:00;0;57.8;56.6;57.8
2023-07-14 20:00:00;0;54.9;53.9;54.9
2023-07-14 21:00:00;0;52.1;51.4;52.4
2023-07-14 22:00:00;0;49.9;49.3;49.9
2023-07-14 23:00:00;7;72.9;67.4;71.8
2023-07-15 00:00:00;0;67.7;65.7;69.4
2023-07-15 01:00:00;0;63.2;61.8;65.3
2023-07-15 02:00:00;0;59.3;58.4;61.7
2023-07-15 03:00:00;0;56.1;55.5;58.4
2023-07-15 04:00:00;0;53.2;52.9;55.3
2023-07-15 05:00:00;0;50.7;50.4;52.6
2023-07-15 06:00:00;0;48.4;48.3;50.2
2023-07-15 07:00:00;2;47.9;47.3;48.9
2023-07-15 08:00:00;4;73.4;65.2;70.3
2023-07-15 09:00:00;0;67.4;63.4;66.5
2023-07-15 10:00:00;0;62.9;61.1;62.7
2023-07-15 11:00:00;0;59.2;57.8;59.4
2023-07-15 12:00:00;0;56.0;55.0;56.4
2023-07-15 13:00:00;0;53.1;52.2;53.5
2023-07-15 14:00:00;0;50.7;50.1;51.0
2023-07-15 15:00:00;5;58.9;54.9;57.1
2023-07-15 16:00:00;0;70.9;61.8;66.6
2023-07-15 17:00:00;0;65.3;61.8;62.9
2023-07-15 18:00:00;0;61.2;59.4;59.7
2023-07-15 19:00:00;0;57.7;56.5;56.7
2023-07-15 20:00:00;0;54.7;53.7;54.0
2023-07-15 21:00:00;0;52.1;51.3;51.6
2023-07-15 22:00:00;0;49.8;49.2;49.3
2023-07-15 23:00:00;6;71.7;65.7;70.5
2023-07-16 00:00:00;0;67.9;65.7;69.5
2023-07-16 01:00:00;0;63.3;61.9;65.5
2023-07-16 02:00:00;0;59.4;58.5;61.8
2023-07-16 03:00:00;0;56.1;55.5;58.5
2023-07-16 04:00:00;0;53.3;52.9;55.5
2023-07-16 05:00:00;0;50.8;50.5;52.8
2023-07-16 06:00:00;0;48.5;48.5;50.4
2023-07-16 07:00:00;4;48.8;47.8;49.7
2023-07-16 08:00:00;4;73.0;67.6;72.6
2023-07-16 09:00:00;0;67.0;65.1;68.7
2023-07-16 10:00:00;0;62.4;61.2;64.7
2023-07-16 11:00:00;0;58.6;57.9;61.1
2023-07-16 12:00:00;0;55.9;55.5;58.4
2023-07-16 15:00:00;3;75.2;69.4;74.2
2023-07-16 16:00:00;0;70.2;67.2;71.2
2023-07-16 17:00:00;0;65.0;63.5;67.0
2023-07-16 18:00:00;0;60.9;59.8;63.2
2023-07-16 19:00:00;0;57.5;56.8;59.8
2023-07-16 20:00:00;0;54.6;54.1;56.7
2023-07-16 21:00:00;0;52.0;51.7;53.9
2023-07-16 22:00:00;1;50.1;49.5;51.4
2023-07-16 23:00:00;6;72.8;66.3;71.8
2023-07-17 00:00:00;0;67.6;65.2;69.0
2023-07-17 01:00:00;0;63.1;61.6;65.0
2023-07-17 02:00:00;0;59.3;58.3;61.4
2023-07-17 03:00:00;0;56.1;55.5;58.2
2023-07-17 04:00:00;0;53.3;52.9;55.2
2023-07-17 05:00:00;0;50.8;50.6;52.6
2023-07-17 06:00:00;0;48.6;48.5;50.2
2023-07-17 07:00:00;6;54.9;52.9;54.9
2023-07-17 08:00:00;0;71.8;65.3;71.5
2023-07-17 09:00:00;0;65.9;63.8;67.3
2023-07-17 10:00:00;0;61.6;60.3;63.4
2023-07-17 11:00:00;0;58.0;57.1;60.0
2023-07-17 12:00:00;0;54.9;54.4;56.9
2023-07-17 13:00:00;0;52.2;51.9;54.1
2023-07-17 14:00:00;0;49.9;49.7;51.6
2023-07-17 15:00:00;6;70.8;62.8;67.3
2023-07-17 16:00:00;0;67.6;63.0;65.8
2023-07-17 17:00:00;0;63.0;61.1;62.3
2023-07-17 18:00:00;0;59.3;58.1;59.1
2023-07-17 19:00:00;0;56.1;55.1;56.2
2023-07-17 20:00:00;0;53.3;52.7;53.5
2023-07-17 21:00:00;0;50.9;50.4;51.1
2023-07-17 22:00:00;7;59.0;56.1;57.9
2023-07-17 23:00:00;0;71.2;67.7;72.0
2023-07-18 00:00:00;0;65.8;64.1;67.8
2023-07-18 01:00:00;0;61.5;60.5;63.9
2023-07-18 02:00:00;0;58.1;57.4;60.4
2023-07-18 03:00:00;0;55.1;54.6;57.3
2023-07-18 04:00:00;0;52.5;52.1;54.4
2023-07-18 05:00:00;0;50.1;49.9;51.9
2023-07-18 06:00:00;0;48.0;47.9;49.6
2023-07-18 07:00:00;6;52.7;51.0;52.6
2023-07-18 08:00:00;1;72.6;66.6;72.4
2023-07-18 09:00:00;0;66.5;64.5;68.1
2023-07-18 10:00:00;0;62.2;60.8;64.2
2023-07-18 11:00:00;0;58.6;57.7;60.7
2023-07-18 12:00:00;0;55.5;54.9;57.5
2023-07-18 13:00:00;0;52.8;52.3;54.6
2023-07-18 14:00:00;0;50.3;50.1;52.0
2023-07-18 15:00:00;6;63.6;58.4;61.8
2023-07-18 16:00:00;0;69.7;63.3;67.9
2023-07-18 17:00:00;0;64.6;62.4;64.2
2023-07-18 18:00:00;0;60.5;59.2;60.8
2023-07-18 19:00:00;0;57.2;56.2;57.7
2023-07-18 20:00:00;0;54.3;53.6;54.9
2023-07-18 21:00:00;0;51.8;51.2;52.4
2023-07-18 22:00:00;0;49.6;49.2;50.1
2023-07-18 23:00:00;7;70.3;65.5;69.1
2023-07-19 00:00:00;0;68.2;66.2;69.8
2023-07-19 01:00:00;0;63.6;62.3;65.7
2023-07-19 02:00:00;0;59.7;58.8;62.1
2023-07-19 03:00:00;0;56.5;55.9;58.8
2023-07-19 04:00:00;0;53.6;53.2;55.8
2023-07-19 05:00:00;0;51.1;50.9;53.1
2023-07-19 06:00:00;0;48.9;48.8;50.7
2023-07-19 07:00:00;0;46.8;46.9;48.5
2023-07-19 08:00:00;6;69.3;60.8;65.1
2023-07-19 09:00:00;0;68.4;62.0;65.3
2023-07-19 10:00:00;0;63.7;61.2;61.8
2023-07-19 11:00:00;0;59.8;58.2;58.7
2023-07-19 12:00:00;0;56.6;55.4;55.8
2023-07-19 13:00:00;0;53.9;52.9;53.3
2023-07-19 14:00:00;0;51.3;50.7;50.9
2023-07-19 15:00:00;7;58.8;55.5;57.0
2023-07-19 16:00:00;0;71.4;63.8;69.0
2023-07-19 17:00:00;0;65.7;63.2;65.2
2023-07-19 18:00:00;0;61.5;60.2;61.7
2023-07-19 19:00:00;0;58.0;57.1;58.6
2023-07-19 20:00:00;0;55.0;54.3;55.7
2023-07-19 21:00:00;0;52.4;51.9;53.2
2023-07-19 22:00:00;0;50.1;49.8;50.8
2023-07-19 23:00:00;7;66.0;61.7;65.0
2023-07-20 00:00:00;0;69.3;66.9;70.6
2023-07-20 01:00:00;0;64.3;63.0;66.5
2023-07-20 02:00:00;0;60.3;59.4;62.8
2023-07-20 03:00:00;0;56.9;56.4;59.4
2023-07-20 04:00:00;0;54.0;53.7;56.3
2023-07-20 05:00:00;0;51.3;51.2;53.6
2023-07-20 06:00:00;0;49.0;49.0;51.1
2023-07-20 07:00:00;0;46.9;47.1;48.9
2023-07-20 08:00:00;6;65.0;57.5;61.4
2023-07-20 09:00:00;0;69.5;61.1;64.9
2023-07-20 10:00:00;0;64.2;61.4;61.4
2023-07-20 11:00:00;0;60.3;58.6;58.3
2023-07-20 12:00:00;0;56.9;55.7;55.5
2023-07-20 13:00:00;0;54.0;53.0;52.9
2023-07-20 14:00:00;0;51.3;50.8;50.6
2023-07-20 15:00:00;7;55.0;52.8;53.5
2023-07-20 16:00:00;0;72.1;65.4;71.3
2023-07-20 17:00:00;0;66.1;63.8;67.2
2023-07-20 18:00:00;0;61.8;60.4;63.4
2023-07-20 19:00:00;0;58.2;57.3;60.0
2023-07-20 20:00:00;0;55.2;54.6;57.0
2023-07-20 21:00:00;0;52.6;52.1;54.2
2023-07-20 22:00:00;0;50.2;50.0;51.7
2023-07-20 23:00:00;4;66.3;62.6;65.6
2023-07-21 00:00:00;0;62.0;60.8;63.3
2023-07-21 01:00:00;0;58.4;57.5;60.0
2023-07-21 02:00:00;0;55.2;54.6;56.9
2023-07-21 03:00:00;0;52.4;52.1;54.1
2023-07-21 04:00:00;0;50.0;49.9;51.6
2023-07-21 05:00:00;0;47.9;47.8;49.3
2023-07-21 06:00:00;7;70.4;62.9;67.0
2023-07-21 07:00:00;0;68.4;63.0;66.5
2023-07-21 08:00:00;0;63.7;61.6;62.9
2023-07-21 09:00:00;0;59.6;58.4;59.6
2023-07-21 10:00:00;0;56.4;55.5;56.6
2023-07-21 11:00:00;0;53.5;52.9;53.9
2023-07-21 12:00:00;0;51.0;50.6;51.4
2023-07-21 13:00:00;6;57.4;53.8;55.8
2023-07-21 14:00:00;0;71.9;61.0;66.2
2023-07-21 15:00:00;0;65.9;61.3;62.6
2023-07-21 16:00:00;0;61.7;59.6;59.4
2023-07-21 17:00:00;0;58.2;56.7;56.4
2023-07-21 18:00:00;0;55.1;54.0;53.8
2023-07-21 19:00:00;0;52.5;51.6;51.4
2023-07-21 20:00:00;0;50.1;49.4;49.2
2023-07-21 21:00:00;6;73.4;67.1;72.3
2023-07-21 22:00:00;0;67.6;65.4;69.2
2023-07-21 23:00:00;0;63.0;61.6;65.2
2023-07-22 00:00:00;0;59.2;58.3;61.5
2023-07-22 01:00:00;0;56.0;55.4;58.3
2023-07-22 02:00:00;0;53.1;52.8;55.3
2023-07-22 03:00:00;0;50.6;50.4;52.6
2023-07-22 04:00:00;0;48.3;48.3;50.2
2023-07-22 05:00:00;0;46.3;46.4;48.0
2023-07-22 06:00:00;8;60.4;55.8;58.9
2023-07-22 07:00:00;0;70.4;63.1;68.1
2023-07-22 08:00:00;0;64.8;62.0;64.2
2023-07-22 09:00:00;0;60.5;58.9;60.8
2023-07-22 10:00:00;0;57.0;55.9;57.6
2023-07-22 11:00:00;0;54.0;53.1;54.7
2023-07-22 12:00:00;0;51.3;50.8;52.2
2023-07-22 13:00:00;1;49.5;48.7;50.0
2023-07-22 14:00:00;5;73.0;67.7;72.3
2023-07-22 15:00:00;0;67.5;65.5;69.2
2023-07-22 16:00:00;0;62.9;61.5;65.2
2023-07-22 17:00:00;0;59.1;58.2;61.5
2023-07-22 18:00:00;0;55.8;55.2;58.3
2023-07-22 19:00:00;0;53.0;52.6;55.3
2023-07-22 20:00:00;0;50.6;50.3;52.6
2023-07-22 21:00:00;6;57.3;54.9;57.1
2023-07-22 22:00:00;0;71.3;66.2;71.6
2023-07-22 23:00:00;0;65.5;63.8;67.4
2023-07-23 00:00:00;0;61.3;60.1;63.5
2023-07-23 01:00:00;0;57.6;57.0;60.0
2023-07-23 02:00:00;0;54.6;54.1;56.9
2023-07-23 03:00:00;0;51.9;51.6;54.0
2023-07-23 04:00:00;0;49.4;49.3;51.5
2023-07-23 05:00:00;0;47.3;47.3;49.1
2023-07-23 06:00:00;8;53.4;51.4;53.6
2023-07-23 07:00:00;0;72.1;64.6;70.6
2023-07-23 08:00:00;0;65.9;63.3;66.5
2023-07-23 09:00:00;0;61.6;60.1;62.7
2023-07-23 10:00:00;0;57.8;56.8;59.3
2023-07-23 11:00:00;0;54.8;54.1;56.3
2023-07-23 12:00:00;0;52.0;51.6;53.5
2023-07-23 13:00:00;0;49.7;49.4;51.0
2023-07-23 14:00:00;7;69.2;64.3;68.2
2023-07-23 15:00:00;0;68.7;66.4;70.3
2023-07-23 16:00:00;0;63.9;62.4;66.2
2023-07-23 17:00:00;0;60.0;58.9;62.4
2023-07-23 18:00:00;0;56.7;55.9;59.1
2023-07-23 19:00:00;0;53.9;53.2;56.0
2023-07-23 20:00:00;0;51.3;50.9;53.3
2023-07-23 21:00:00;7;54.8;52.7;55.0
2023-07-23 22:00:00;1;72.6;66.6;72.4
2023-07-23 23:00:00;0;66.4;64.4;68.0
2023-07-24 00:00:00;0;62.1;60.7;64.1
2023-07-24 01:00:00;0;58.6;57.6;60.6
2023-07-24 02:00:00;0;55.5;54.8;57.4
2023-07-24 03:00:00;0;52.8;52.2;54.5
2023-07-24 04:00:00;0;50.4;50.0;52.0
2023-07-24 05:00:00;0;48.2;48.0;49.6
2023-07-24 06:00:00;8;56.3;53.4;55.8
2023-07-24 07:00:00;0;71.1;64.2;69.8
2023-07-24 08:00:00;0;65.4;63.0;65.8
2023-07-24 09:00:00;0;61.1;59.7;62.1
2023-07-24 10:00:00;0;57.5;56.6;58.8
2023-07-24 11:00:00;0;54.5;53.9;55.8
2023-07-24 12:00:00;0;51.9;51.4;53.2
2023-07-24 13:00:00;0;49.5;49.3;50.7
2023-07-24 14:00:00;6;72.6;61.8;66.8
2023-07-24 15:00:00;0;67.8;61.5;64.0
2023-07-24 16:00:00;0;63.1;60.8;60.6
2023-07-24 17:00:00;0;59.3;57.8;57.6
2023-07-24 18:00:00;0;56.2;55.0;54.7
2023-07-24 19:00:00;0;53.4;52.4;52.3
2023-07-24 20:00:00;0;50.9;50.2;50.0
2023-07-24 21:00:00;6;65.4;60.5;63.7
2023-07-24 22:00:00;0;69.4;65.5;70.1
2023-07-24 23:00:00;0;64.3;62.6;66.0
2023-07-25 00:00:00;0;60.3;59.2;62.3
2023-07-25 01:00:00;0;56.9;56.2;59.0
2023-07-25 02:00:00;0;53.9;53.4;55.9
2023-07-25 03:00:00;0;51.2;51.0;53.2
2023-07-25 04:00:00;0;48.9;48.8;50.7
2023-07-25 05:00:00;0;46.8;46.8;48.4
2023-07-25 06:00:00;7;58.7;55.2;57.5
2023-07-25 07:00:00;0;70.4;63.3;68.0
2023-07-25 08:00:00;0;64.9;62.3;64.1
2023-07-25 09:00:00;0;60.7;59.2;60.6
2023-07-25 10:00:00;0;57.2;56.1;57.4
2023-07-25 11:00:00;0;54.2;53.4;54.5
2023-07-25 12:00:00;0;51.5;50.9;51.9
2023-07-25 13:00:00;5;52.9;51.1;52.4
2023-07-25 14:00:00;1;73.1;61.9;67.3
2023-07-25 15:00:00;0;66.5;61.2;63.2
2023-07-25 16:00:00;0;62.0;59.8;59.8
2023-07-25 17:00:00;0;58.2;56.7;56.7
2023-07-25 18:00:00;0;55.0;53.9;54.0
2023-07-25 19:00:00;0;52.2;51.3;51.5
2023-07-25 20:00:00;2;50.5;49.4;49.5
2023-07-25 21:00:00;5;73.3;65.5;71.5
2023-07-25 22:00:00;0;67.0;63.6;67.4
2023-07-25 23:00:00;0;62.4;60.6;63.5
2023-07-26 00:00:00;0;58.5;57.3;60.0
2023-07-26 01:00:00;0;55.2;54.4;56.7
2023-07-26 02:00:00;0;52.2;51.7;53.8
2023-07-26 03:00:00;0;49.6;49.3;51.2
2023-07-26 04:00:00;0;47.2;47.2;48.8
2023-07-26 05:00:00;0;45.1;45.2;46.6
2023-07-26 06:00:00;8;67.9;60.8;64.7
2023-07-26 07:00:00;0;68.2;62.1;66.4
2023-07-26 08:00:00;0;63.0;60.8;62.5
2023-07-26 09:00:00;0;58.9;57.4;59.1
2023-07-26 10:00:00;0;55.4;54.3;56.0
2023-07-26 11:00:00;0;52.4;51.7;53.1
2023-07-26 12:00:00;0;49.7;49.2;50.6
2023-07-26 13:00:00;7;71.2;63.3;69.2
2023-07-26 14:00:00;0;68.2;62.9;68.9
2023-07-26 15:00:00;0;63.1;60.7;64.8
2023-07-26 16:00:00;0;59.1;57.4;61.1
2023-07-26 17:00:00;0;55.6;54.4;57.7
2023-07-26 18:00:00;0;52.6;51.8;54.6
2023-07-26 19:00:00;0;49.9;49.4;51.9
2023-07-26 20:00:00;6;68.6;61.4;65.1
2023-07-26 21:00:00;0;68.2;62.1;65.7
2023-07-26 22:00:00;0;63.3;60.8;62.0
2023-07-26 23:00:00;0;59.3;57.7;58.6
2023-07-27 00:00:00;0;55.8;54.7;55.5
2023-07-27 01:00:00;0;52.8;51.9;52.8
2023-07-27 02:00:00;0;50.1;49.5;50.2
2023-07-27 03:00:00;0;47.7;47.4;47.9
2023-07-27 04:00:00;0;45.6;45.4;45.8
2023-07-27 05:00:00;0;43.6;43.6;43.9
2023-07-27 06:00:00;7;68.4;61.2;64.8
2023-07-27 07:00:00;0;67.7;62.0;65.6
2023-07-27 08:00:00;0;62.7;60.4;61.8
2023-07-27 09:00:00;0;58.6;57.1;58.4
2023-07-27 10:00:00;0;55.2;54.0;55.3
2023-07-27 11:00:00;0;52.2;51.3;52.5
2023-07-27 12:00:00;3;51.3;50.0;50.9
2023-07-27 13:00:00;4;73.6;65.9;72.4
2023-07-27 14:00:00;0;67.1;63.7;68.2
2023-07-27 15:00:00;0;62.3;60.6;64.1
2023-07-27 16:00:00;0;58.4;57.2;60.5
2023-07-27 17:00:00;0;55.1;54.2;57.2
2023-07-27 18:00:00;0;52.3;51.7;54.1
2023-07-27 19:00:00;0;49.8;49.3;51.4
2023-07-27 20:00:00;7;72.9;64.3;68.9
2023-07-27 21:00:00;0;67.4;62.5;65.6
2023-07-27 22:00:00;0;62.8;60.5;61.9
2023-07-27 23:00:00;3;69.7;66.2;69.0
2023-07-28 00:00:00;0;64.3;62.8;65.7
2023-07-28 01:00:00;0;60.3;58.9;62.0
2023-07-28 02:00:00;0;56.7;55.8;58.6
2023-07-28 03:00:00;0;53.8;53.0;55.5
2023-07-28 04:00:00;0;51.0;50.6;52.7
2023-07-28 05:00:00;0;48.7;48.3;50.1
2023-07-28 06:00:00;0;46.8;46.6;47.9
2023-07-28 07:00:00;6;72.9;64.6;69.9
2023-07-28 08:00:00;0;67.3;62.1;66.7
2023-07-28 09:00:00;0;62.6;60.3;62.9
2023-07-28 10:00:00;0;58.7;57.1;59.4
2023-07-28 11:00:00;0;55.4;54.1;56.3
2023-07-28 12:00:00;0;52.6;51.6;53.4
2023-07-28 13:00:00;0;50.0;49.3;50.8
2023-07-28 14:00:00;6;66.8;58.6;62.6
2023-07-28 15:00:00;0;69.0;60.8;64.8
2023-07-28 16:00:00;0;64.0;60.8;61.2
2023-07-28 17:00:00;0;59.9;58.1;58.0
2023-07-28 18:00:00;0;56.5;55.2;55.1
2023-07-28 19:00:00;0;53.5;52.4;52.4
2023-07-28 20:00:00;0;50.9;50.1;50.0
2023-07-28 21:00:00;7;67.3;61.4;65.6
2023-07-28 22:00:00;0;68.9;65.5;70.0
2023-07-28 23:00:00;0;63.9;62.1;65.8
2023-07-29 00:00:00;0;59.8;58.6;62.0
2023-07-29 01:00:00;0;56.5;55.6;58.6
2023-07-29 02:00:00;0;53.6;52.9;55.5
2023-07-29 03:00:00;0;51.0;50.4;52.7
2023-07-29 04:00:00;0;48.6;48.2;50.2
2023-07-29 05:00:00;0;46.5;46.3;47.9
2023-07-29 06:00:00;8;65.8;59.5;63.7
2023-07-29 07:00:00;0;68.8;63.0;67.8
2023-07-29 08:00:00;0;63.8;61.6;63.8
2023-07-29 09:00:00;0;59.6;58.3;60.3
2023-07-29 10:00:00;0;56.2;55.1;57.1
2023-07-29 11:00:00;0;53.2;52.5;54.2
2023-07-29 12:00:00;0;50.6;50.1;51.5
2023-07-29 13:00:00;7;62.2;58.2;61.3
2023-07-29 14:00:00;0;70.5;65.9;71.3
2023-07-29 15:00:00;0;64.9;63.0;66.9
2023-07-29 16:00:00;0;60.8;59.4;63.0
2023-07-29 17:00:00;0;57.3;56.3;59.5
2023-07-29 18:00:00;0;54.2;53.5;56.3
2023-07-29 19:00:00;0;51.4;50.9;53.4
2023-07-29 20:00:00;6;55.4;53.4;55.5
2023-07-29 21:00:00;0;72.3;66.5;72.3
2023-07-29 22:00:00;0;66.0;64.0;67.9
2023-07-29 23:00:00;0;61.7;60.3;63.8
2023-07-30 00:00:00;0;57.9;57.0;60.2
2023-07-30 01:00:00;0;54.7;54.0;56.9
2023-07-30 02:00:00;0;51.9;51.3;53.9
2023-07-30 03:00:00;0;49.3;49.0;51.3
2023-07-30 04:00:00;0;47.1;47.0;48.8
2023-07-30 05:00:00;0;45.0;45.1;46.7
2023-07-30 06:00:00;7;68.7;61.8;66.4
2023-07-30 07:00:00;0;68.3;63.1;67.8
2023-07-30 08:00:00;0;63.2;61.2;63.8
2023-07-30 09:00:00;0;59.1;57.7;60.2
2023-07-30 10:00:00;0;55.7;54.7;56.9
2023-07-30 11:00:00;0;52.8;52.0;54.0
2023-07-30 12:00:00;0;50.1;49.7;51.3
2023-07-30 13:00:00;7;67.4;61.5;66.1
2023-07-30 14:00:00;0;68.7;64.7;69.6
2023-07-30 15:00:00;0;63.7;61.8;65.4
2023-07-30 16:00:00;0;59.6;58.3;61.6
2023-07-30 17:00:00;0;56.2;55.3;58.2
2023-07-30 18:00:00;0;53.2;52.6;55.2
2023-07-30 19:00:00;0;50.7;50.1;52.4
2023-07-30 20:00:00;6;65.0;61.0;64.2
2023-07-30 21:00:00;0;69.7;66.8;71.0
2023-07-30 22:00:00;0;64.4;62.8;66.7
2023-07-30 23:00:00;0;60.3;59.1;62.7
2023-07-31 00:00:00;0;56.8;55.9;59.2
2023-07-31 01:00:00;0;53.7;53.0;56.0
2023-07-31 02:00:00;0;51.0;50.5;53.1
2023-07-31 03:00:00;0;48.6;48.3;50.5
2023-07-31 04:00:00;0;46.4;46.3;48.1
2023-07-31 05:00:00;0;44.4;44.5;46.0
2023-07-31 06:00:00;7;68.1;61.3;64.8
2023-07-31 07:00:00;0;68.1;62.1;65.9
2023-07-31 08:00:00;0;63.0;60.7;62.1
2023-07-31 09:00:00;0;58.9;57.5;58.7
2023-07-31 10:00:00;0;55.4;54.3;55.6
2023-07-31 11:00:00;0;52.5;51.6;52.8
2023-07-31 12:00:00;7;59.1;56.1;58.2
2023-07-31 13:00:00;0;71.6;66.0;72.0
2023-07-31 14:00:00;0;65.6;63.5;67.5
2023-07-31 15:00:00;0;61.1;59.6;63.5
2023-07-31 16:00:00;0;57.4;56.4;59.9
2023-07-31 17:00:00;0;54.3;53.6;56.6
2023-07-31 18:00:00;0;51.6;51.0;53.7
2023-07-31 19:00:00;7;59.8;56.9;59.7
2023-07-31 20:00:00;0;70.9;67.2;71.7
2023-07-31 21:00:00;0;65.2;63.5;67.3
2023-07-31 22:00:00;0;61.0;59.6;63.3
2023-07-31 23:00:00;0;57.5;56.5;59.7
2023-08-01 00:00:00;0;54.4;53.7;56.5
2023-08-01 01:00:00;0;51.7;51.1;53.6
2023-08-01 02:00:00;0;49.2;48.9;50.9
2023-08-01 03:00:00;0;47.0;46.8;48.6
2023-08-01 04:00:00;0;45.0;45.0;46.4
2023-08-01 05:00:00;0;43.2;43.4;44.5
2023-08-01 06:00:00;7;69.8;62.0;65.8
2023-08-01 07:00:00;0;67.9;62.0;65.5
2023-08-01 08:00:00;0;62.9;60.7;61.8
2023-08-01 09:00:00;0;59.0;57.5;58.5
2023-08-01 10:00:00;0;55.6;54.5;55.4
2023-08-01 11:00:00;0;52.7;51.8;52.7
2023-08-01 12:00:00;3;51.1;49.6;50.5
2023-08-01 13:00:00;4;73.4;67.1;72.7
2023-08-01 14:00:00;0;67.2;64.8;68.9
2023-08-01 15:00:00;0;62.4;60.9;64.7
2023-08-01 16:00:00;0;58.5;57.5;61.0
2023-08-01 17:00:00;0;55.3;54.5;57.7
2023-08-01 18:00:00;0;52.4;51.9;54.6
2023-08-01 19:00:00;0;49.9;49.5;51.9
2023-08-01 20:00:00;6;70.9;65.3;69.8
2023-08-01 21:00:00;0;68.2;65.7;69.8
2023-08-01 22:00:00;0;63.2;61.6;65.6
2023-08-01 23:00:00;0;59.2;58.2;61.8
2023-08-02 00:00:00;0;55.8;55.1;58.3
2023-08-02 01:00:00;0;52.8;52.3;55.2
2023-08-02 02:00:00;0;50.2;49.9;52.4
2023-08-02 03:00:00;0;47.8;47.7;49.8
2023-08-02 04:00:00;0;45.7;45.7;47.5
2023-08-02 05:00:00;0;43.8;43.9;45.4
2023-08-02 06:00:00;9;69.4;61.9;66.3
2023-08-02 07:00:00;0;67.8;63.0;66.4
2023-08-02 08:00:00;0;63.0;60.9;62.5
2023-08-02 09:00:00;0;58.9;57.5;59.1
2023-08-02 10:00:00;0;55.5;54.4;56.0
2023-08-02 11:00:00;0;52.6;51.8;53.2
2023-08-02 12:00:00;0;49.9;49.4;50.6
2023-08-02 13:00:00;6;70.7;63.9;69.0
2023-08-02 14:00:00;0;67.9;64.5;68.9
2023-08-02 15:00:00;0;63.1;61.4;64.8
2023-08-02 16:00:00;0;59.2;58.0;61.2
2023-08-02 17:00:00;0;55.9;55.0;57.8
2023-08-02 18:00:00;0;52.9;52.4;54.8
2023-08-02 19:00:00;0;50.3;50.0;52.1
2023-08-02 20:00:00;7;66.2;61.4;65.3
2023-08-02 21:00:00;0;69.3;66.3;70.6
2023-08-02 22:00:00;0;64.1;62.6;66.3
2023-08-02 23:00:00;0;60.0;58.9;62.4
2023-08-03 00:00:00;0;56.4;55.8;58.9
2023-08-03 01:00:00;0;53.4;53.0;55.8
2023-08-03 02:00:00;0;50.8;50.4;52.9
