Site;SS16 Avenue des Crosets 40 (ID 3216);SS16 Avenue des Crosets 40 (ID 3216);SS16 Avenue des Crosets 40 (ID 3216);SS16 Avenue des Crosets 40 (ID 3216)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-07-09 18:00:00;0;63.2;52.6;70.0
2023-07-09 19:00:00;0;56.6;44.8;63.3
2023-07-09 20:00:00;0;51.2;40.1;57.5
2023-07-09 21:00:00;0;46.8;37.0;52.7
2023-07-09 22:00:00;0;43.2;34.7;48.7
2023-07-09 23:00:00;0;40.4;33.0;45.4
2023-07-10 00:00:00;0;38.2;31.6;42.7
2023-07-10 01:00:00;0;36.3;30.6;40.5
2023-07-10 02:00:00;0;34.6;29.9;38.6
2023-07-10 03:00:00;0;33.5;29.0;37.0
2023-07-10 04:00:00;0;32.3;28.4;35.7
2023-07-10 05:00:00;0;31.4;28.0;34.5
2023-07-10 06:00:00;0;30.7;27.5;33.4
2023-07-10 07:00:00;0;30.0;27.0;32.6
2023-07-10 08:00:00;0;29.4;27.0;31.7
2023-07-10 09:00:00;0;29.0;26.5;31.1
2023-07-10 10:00:00;0;28.8;26.0;30.5
2023-07-10 11:00:00;0;28.0;26.0;30.0
2023-07-10 12:00:00;0;28.0;26.0;29.5
2023-07-10 13:00:00;0;28.0;26.0;29.1
2023-07-10 14:00:00;0;28.0;26.0;28.8
2023-07-10 15:00:00;0;28.0;26.0;28.5
2023-07-10 16:00:00;0;28.0;26.0;28.4
2023-07-10 17:00:00;0;27.9;26.0;28.2
2023-07-10 18:00:00;0;27.1;26.0;28.0
2023-07-10 19:00:00;0;27.0;26.0;27.8
2023-07-10 20:00:00;0;27.0;26.0;27.7
2023-07-10 21:00:00;0;27.0;26.0;27.5
2023-07-10 22:00:00;0;27.0;25.9;27.4
2023-07-10 23:00:00;0;27.0;25.3;27.2
2023-07-11 00:00:00;0;27.0;25.0;27.1
2023-07-11 01:00:00;0;27.0;25.0;27.0
2023-07-11 02:00:00;0;27.0;25.0;26.9
2023-07-11 03:00:00;0;27.0;25.0;26.8
2023-07-11 04:00:00;0;27.0;25.0;26.7
2023-07-11 05:00:00;0;27.0;25.0;26.7
2023-07-11 06:00:00;0;26.9;25.0;26.6
2023-07-11 07:00:00;0;26.3;25.0;26.5
2023-07-11 08:00:00;0;26.0;25.0;26.4
2023-07-11 09:00:00;0;26.0;25.0;26.3
2023-07-11 10:00:00;0;26.0;25.0;26.3
2023-07-11 11:00:00;0;26.0;25.0;26.2
2023-07-11 12:00:00;0;26.0;25.0;26.1
2023-07-11 13:00:00;0;26.0;25.0;26.1
2023-07-11 14:00:00;0;26.0;25.0;26.0
2023-07-11 15:00:00;0;26.1;25.0;26.0
2023-07-11 16:00:00;0;26.8;25.0;26.1
2023-07-11 17:00:00;0;27.0;25.0;26.0
2023-07-11 18:00:00;0;27.0;25.0;26.0
2023-07-11 19:00:00;0;27.0;25.0;26.0
2023-07-11 20:00:00;0;26.9;25.0;26.0
2023-07-11 21:00:00;0;26.5;25.0;26.0
2023-07-11 22:00:00;0;26.2;25.0;26.0
2023-07-11 23:00:00;0;26.0;25.0;26.0
2023-07-12 00:00:00;0;26.0;25.0;25.9
2023-07-12 01:00:00;0;26.0;25.0;25.9
2023-07-12 02:00:00;0;26.0;25.0;25.9
2023-07-12 03:00:00;0;26.0;25.0;25.9
2023-07-12 04:00:00;0;26.0;25.0;25.9
2023-07-12 05:00:00;0;26.0;25.0;25.9
2023-07-12 06:00:00;0;26.0;25.0;25.8
2023-07-12 07:00:00;0;26.0;25.0;25.8
2023-07-12 08:00:00;0;26.0;25.0;25.8
2023-07-12 09:00:00;0;26.0;25.0;25.8
2023-07-12 10:00:00;0;26.0;25.0;25.7
2023-07-12 11:00:00;0;26.0;25.0;25.7
2023-07-12 12:00:00;0;26.0;25.0;25.6
2023-07-12 13:00:00;0;26.0;25.0;25.6
2023-07-12 14:00:00;0;26.0;25.0;25.6
2023-07-12 15:00:00;0;26.0;25.0;25.6
2023-07-12 16:00:00;0;26.0;25.0;25.5
2023-07-12 17:00:00;0;26.0;25.0;25.5
2023-07-12 18:00:00;0;26.0;25.0;25.5
2023-07-12 19:00:00;0;26.0;25.0;25.5
2023-07-12 20:00:00;0;26.0;24.9;25.5
2023-07-12 21:00:00;0;26.0;24.6;25.4
2023-07-12 22:00:00;0;26.0;24.1;25.4
2023-07-12 23:00:00;0;26.0;24.0;25.4
2023-07-13 00:00:00;0;26.0;24.0;25.4
2023-07-13 01:00:00;0;26.0;24.0;25.3
2023-07-13 02:00:00;0;26.0;24.0;25.3
2023-07-13 03:00:00;0;26.0;24.0;25.2
2023-07-13 04:00:00;0;25.7;24.0;25.2
2023-07-13 05:00:00;0;25.0;24.0;25.2
2023-07-13 06:00:00;0;25.0;24.0;25.1
2023-07-13 07:00:00;0;25.0;24.0;25.1
2023-07-13 08:00:00;0;25.0;24.0;25.0
2023-07-13 09:00:00;0;25.0;24.0;25.0
2023-07-13 10:00:00;0;25.0;24.0;25.0
2023-07-13 11:00:00;0;25.0;24.0;25.0
2023-07-13 12:00:00;0;25.0;24.0;24.9
2023-07-13 13:00:00;0;25.0;24.0;24.8
2023-07-13 14:00:00;0;25.0;24.0;24.8
2023-07-13 15:00:00;0;25.0;24.0;24.8
2023-07-13 16:00:00;0;25.0;24.0;24.7
2023-07-13 17:00:00;0;25.0;24.0;24.7
2023-07-13 18:00:00;0;25.0;24.0;24.7
2023-07-13 19:00:00;0;25.0;24.0;24.7
2023-07-13 20:00:00;0;25.0;24.0;24.7
2023-07-13 21:00:00;0;25.0;24.0;24.7
2023-07-13 22:00:00;0;25.0;24.0;24.7
2023-07-13 23:00:00;0;25.0;24.0;24.6
2023-07-14 00:00:00;0;25.0;24.0;24.6
2023-07-14 01:00:00;0;25.0;24.0;24.6
2023-07-14 02:00:00;0;25.0;24.0;24.5
2023-07-14 03:00:00;0;25.0;24.0;24.5
2023-07-14 04:00:00;0;25.0;23.2;24.4
2023-07-14 05:00:00;0;25.0;23.0;24.3
2023-07-14 06:00:00;0;25.0;23.0;24.3
2023-07-14 07:00:00;0;24.3;23.0;24.2
2023-07-14 08:00:00;0;24.0;23.0;24.2
2023-07-14 09:00:00;0;24.0;23.0;24.2
2023-07-14 10:00:00;0;24.0;23.0;24.1
2023-07-14 11:00:00;0;24.0;23.0;24.1
2023-07-14 12:00:00;0;24.0;23.0;24.1
2023-07-14 13:00:00;0;24.0;23.0;24.1
2023-07-14 14:00:00;0;24.0;23.0;24.1
2023-07-14 15:00:00;0;24.2;23.0;24.1
2023-07-14 16:00:00;0;24.7;23.0;24.1
2023-07-14 17:00:00;0;25.0;23.0;24.1
2023-07-14 18:00:00;0;25.0;23.1;24.1
2023-07-14 19:00:00;0;25.0;23.1;24.1
2023-07-14 20:00:00;0;25.0;23.2;24.1
2023-07-14 21:00:00;0;25.0;23.2;24.1
2023-07-14 22:00:00;0;25.0;23.0;24.1
2023-07-14 23:00:00;0;25.0;23.0;24.1
2023-07-15 00:00:00;0;25.0;23.0;24.1
2023-07-15 01:00:00;0;24.7;23.0;24.1
2023-07-15 02:00:00;0;24.4;23.0;24.1
2023-07-15 03:00:00;0;24.3;23.0;24.1
2023-07-15 04:00:00;8;77.2;75.3;76.9
2023-07-15 05:00:00;1;76.3;73.7;78.0
2023-07-15 06:00:00;2;76.1;73.1;77.8
2023-07-15 07:00:00;1;79.2;78.8;79.0
2023-07-15 08:00:00;2;79.2;78.8;79.0
2023-07-15 09:00:00;2;79.2;78.8;79.0
2023-07-15 10:00:00;1;79.2;78.9;79.1
2023-07-15 11:00:00;1;79.1;78.9;79.0
2023-07-15 12:00:00;1;79.3;78.9;79.0
2023-07-15 13:00:00;1;79.2;78.8;79.1
2023-07-15 14:00:00;1;79.2;78.7;79.0
2023-07-15 15:00:00;2;79.3;78.5;79.1
2023-07-15 16:00:00;2;79.1;78.6;78.9
2023-07-15 17:00:00;1;79.3;78.9;79.1
2023-07-15 18:00:00;1;79.2;78.7;79.0
2023-07-15 19:00:00;0;72.5;66.9;76.6
2023-07-15 20:00:00;0;63.4;52.7;70.2
2023-07-15 21:00:00;0;56.6;44.8;63.4
2023-07-15 22:00:00;0;51.1;40.0;57.5
2023-07-15 23:00:00;0;46.7;36.8;52.7
2023-07-16 00:00:00;0;43.2;34.6;48.6
2023-07-16 01:00:00;0;40.3;33.0;45.3
2023-07-16 02:00:00;0;38.1;31.7;42.7
2023-07-16 03:00:00;0;36.2;30.6;40.4
2023-07-16 04:00:00;4;77.7;76.5;77.5
2023-07-16 05:00:00;2;79.4;78.8;79.0
2023-07-16 06:00:00;2;79.1;78.6;78.9
2023-07-16 07:00:00;1;79.2;78.6;79.0
2023-07-16 08:00:00;2;79.2;78.7;78.9
2023-07-16 09:00:00;1;79.1;78.3;79.0
2023-07-16 10:00:00;1;79.1;78.9;79.0
2023-07-16 11:00:00;1;79.0;78.1;78.8
2023-07-16 12:00:00;1;78.0;76.2;78.6
2023-07-16 15:00:00;0;66.4;57.3;73.0
2023-07-16 16:00:00;2;73.6;69.0;75.9
2023-07-16 17:00:00;0;72.2;66.8;76.3
2023-07-16 18:00:00;0;63.2;52.5;69.9
2023-07-16 19:00:00;0;56.5;44.9;63.2
2023-07-16 20:00:00;0;51.1;40.3;57.5
2023-07-16 21:00:00;0;46.8;37.1;52.7
2023-07-16 22:00:00;0;43.4;34.9;48.7
2023-07-16 23:00:00;0;40.5;33.3;45.5
2023-07-17 00:00:00;0;38.3;31.8;42.8
2023-07-17 01:00:00;0;36.4;30.9;40.6
2023-07-17 02:00:00;0;34.8;30.0;38.7
2023-07-17 03:00:00;0;33.6;29.2;37.1
2023-07-17 04:00:00;0;32.5;29.0;35.8
2023-07-17 05:00:00;0;31.7;28.0;34.6
2023-07-17 06:00:00;0;31.0;28.0;33.6
2023-07-17 07:00:00;0;30.1;27.4;32.8
2023-07-17 08:00:00;0;29.8;27.0;32.0
2023-07-17 09:00:00;0;29.0;27.0;31.3
2023-07-17 10:00:00;0;29.0;27.0;30.7
2023-07-17 11:00:00;0;28.4;26.3;30.2
2023-07-17 12:00:00;0;28.0;26.0;29.7
2023-07-17 13:00:00;0;28.0;26.0;29.3
2023-07-17 14:00:00;0;28.0;26.0;29.0
2023-07-17 15:00:00;0;28.0;26.0;28.7
2023-07-17 16:00:00;0;28.0;26.0;28.5
2023-07-17 17:00:00;0;27.7;26.0;28.3
2023-07-17 18:00:00;0;27.0;26.0;28.1
2023-07-17 19:00:00;0;27.0;26.0;27.9
2023-07-17 20:00:00;0;27.0;26.0;27.7
2023-07-17 21:00:00;0;27.0;26.0;27.6
2023-07-17 22:00:00;0;27.0;26.0;27.4
2023-07-17 23:00:00;0;27.0;26.0;27.3
2023-07-18 00:00:00;0;27.0;25.2;27.2
2023-07-18 01:00:00;0;27.0;25.0;27.0
2023-07-18 02:00:00;0;27.0;25.0;26.9
2023-07-18 03:00:00;0;27.0;25.0;26.8
2023-07-18 04:00:00;0;27.0;25.0;26.8
2023-07-18 05:00:00;0;26.8;25.0;26.7
2023-07-18 06:00:00;0;26.2;25.0;26.6
2023-07-18 07:00:00;0;26.0;25.0;26.4
2023-07-18 08:00:00;0;26.0;25.0;26.4
2023-07-18 09:00:00;0;26.0;25.0;26.3
2023-07-18 10:00:00;0;26.0;25.0;26.2
2023-07-18 11:00:00;0;26.0;25.0;26.1
2023-07-18 12:00:00;0;26.0;25.0;26.1
2023-07-18 13:00:00;0;26.0;25.0;26.0
2023-07-18 14:00:00;0;26.0;25.0;26.0
2023-07-18 15:00:00;0;26.0;25.0;26.0
2023-07-18 16:00:00;0;26.0;25.0;26.0
2023-07-18 17:00:00;0;26.0;25.0;25.9
2023-07-18 18:00:00;0;26.0;25.0;25.9
2023-07-18 19:00:00;0;26.0;25.0;25.9
2023-07-18 20:00:00;0;26.0;25.0;25.9
2023-07-18 21:00:00;0;26.0;25.0;25.9
2023-07-18 22:00:00;0;26.0;25.0;25.9
2023-07-18 23:00:00;0;26.0;25.0;25.8
2023-07-19 00:00:00;0;26.0;25.0;25.8
2023-07-19 01:00:00;0;26.0;25.0;25.8
2023-07-19 02:00:00;0;26.0;25.0;25.8
2023-07-19 03:00:00;0;26.0;25.0;25.8
2023-07-19 04:00:00;0;26.0;25.0;25.7
2023-07-19 05:00:00;0;26.0;25.0;25.7
2023-07-19 06:00:00;0;26.0;25.0;25.7
2023-07-19 07:00:00;0;26.0;25.0;25.6
2023-07-19 08:00:00;0;26.0;25.0;25.6
2023-07-19 09:00:00;0;26.0;25.0;25.6
2023-07-19 10:00:00;0;26.0;25.0;25.5
2023-07-19 11:00:00;0;26.0;25.0;25.5
2023-07-19 12:00:00;0;26.0;25.0;25.5
2023-07-19 13:00:00;0;26.0;25.0;25.5
2023-07-19 14:00:00;0;26.0;25.0;25.5
2023-07-19 15:00:00;0;26.0;25.0;25.5
2023-07-19 16:00:00;0;26.0;25.0;25.5
2023-07-19 17:00:00;0;26.0;25.0;25.5
2023-07-19 18:00:00;0;26.0;25.0;25.5
2023-07-19 19:00:00;0;26.0;25.0;25.6
2023-07-19 20:00:00;0;26.0;25.0;25.6
2023-07-19 21:00:00;0;26.0;25.0;25.6
2023-07-19 22:00:00;0;26.0;25.0;25.6
2023-07-19 23:00:00;0;26.0;25.0;25.6
2023-07-20 00:00:00;0;26.0;25.0;25.6
2023-07-20 01:00:00;0;26.0;25.0;25.5
2023-07-20 02:00:00;0;26.0;24.9;25.5
2023-07-20 03:00:00;0;26.0;24.1;25.5
2023-07-20 04:00:00;0;26.0;24.0;25.5
2023-07-20 05:00:00;0;26.0;24.0;25.4
2023-07-20 06:00:00;0;26.0;24.0;25.4
2023-07-20 07:00:00;0;26.0;24.0;25.4
2023-07-20 08:00:00;0;26.0;24.0;25.3
2023-07-20 09:00:00;0;25.8;24.0;25.2
2023-07-20 10:00:00;0;25.6;24.0;25.2
2023-07-20 11:00:00;0;25.7;24.0;25.1
2023-07-20 12:00:00;0;25.9;24.0;25.1
2023-07-20 13:00:00;0;26.0;24.0;25.1
2023-07-20 14:00:00;0;26.0;24.0;25.1
2023-07-20 15:00:00;0;26.0;24.0;25.2
2023-07-20 16:00:00;0;26.0;24.0;25.2
2023-07-20 17:00:00;0;26.0;24.2;25.2
2023-07-20 18:00:00;0;26.0;24.6;25.3
2023-07-20 19:00:00;0;26.0;24.8;25.3
2023-07-20 20:00:00;0;26.0;25.0;25.3
2023-07-20 21:00:00;0;26.0;25.0;25.3
2023-07-20 22:00:00;0;26.0;24.7;25.3
2023-07-20 23:00:00;0;26.0;24.4;25.3
2023-07-21 00:00:00;0;26.0;24.2;25.3
2023-07-21 01:00:00;0;26.0;24.0;25.3
2023-07-21 02:00:00;0;26.0;24.0;25.3
2023-07-21 03:00:00;0;26.0;24.0;25.3
2023-07-21 04:00:00;0;26.0;24.0;25.2
2023-07-21 05:00:00;0;26.0;24.0;25.2
2023-07-21 06:00:00;0;26.0;24.0;25.1
2023-07-21 07:00:00;0;25.9;24.0;25.1
2023-07-21 08:00:00;0;25.5;24.0;25.1
2023-07-21 09:00:00;0;25.2;24.0;25.1
2023-07-21 10:00:00;0;25.0;24.0;25.1
2023-07-21 11:00:00;0;25.0;24.0;25.1
2023-07-21 12:00:00;0;25.0;24.0;25.0
2023-07-21 13:00:00;0;25.0;24.0;25.0
2023-07-21 14:00:00;0;25.0;24.0;25.0
2023-07-21 15:00:00;0;25.0;24.0;25.0
2023-07-21 16:00:00;0;25.0;24.0;25.0
2023-07-21 17:00:00;0;25.0;24.0;25.0
2023-07-21 18:00:00;0;25.2;24.0;25.0
2023-07-21 19:00:00;0;25.3;24.0;25.0
2023-07-21 20:00:00;0;25.1;24.0;25.0
2023-07-21 21:00:00;0;25.0;24.0;25.0
2023-07-21 22:00:00;0;25.0;24.0;25.0
2023-07-21 23:00:00;0;25.0;24.0;25.0
2023-07-22 00:00:00;0;25.0;24.0;25.0
2023-07-22 01:00:00;0;25.0;24.0;24.9
2023-07-22 02:00:00;0;25.0;24.0;24.9
2023-07-22 03:00:00;0;25.0;24.0;24.9
2023-07-22 04:00:00;7;77.3;75.5;77.0
2023-07-22 05:00:00;1;76.1;73.1;78.0
2023-07-22 06:00:00;2;74.4;70.2;77.0
2023-07-22 07:00:00;1;79.2;78.7;78.9
2023-07-22 08:00:00;1;79.4;78.8;79.1
2023-07-22 09:00:00;1;79.2;78.5;79.0
2023-07-22 10:00:00;2;79.2;78.8;79.1
2023-07-22 11:00:00;2;79.1;78.7;79.0
2023-07-22 12:00:00;1;79.3;78.8;79.1
2023-07-22 13:00:00;1;79.3;78.8;79.1
2023-07-22 14:00:00;2;79.1;78.2;78.9
2023-07-22 15:00:00;1;79.2;78.7;78.9
2023-07-22 16:00:00;1;79.2;78.6;79.0
2023-07-22 17:00:00;1;78.8;77.8;78.9
2023-07-22 18:00:00;1;79.2;78.7;78.9
2023-07-22 19:00:00;0;72.9;67.2;76.9
2023-07-22 20:00:00;0;63.7;53.0;70.4
2023-07-22 21:00:00;0;56.9;45.0;63.6
2023-07-22 22:00:00;0;51.3;40.2;57.7
2023-07-22 23:00:00;0;46.8;36.9;52.8
2023-07-23 00:00:00;0;43.2;34.6;48.7
2023-07-23 01:00:00;0;40.2;32.7;45.3
2023-07-23 02:00:00;0;38.0;31.4;42.6
2023-07-23 03:00:00;0;36.0;30.3;40.3
2023-07-23 04:00:00;5;77.7;76.0;77.4
2023-07-23 05:00:00;1;79.2;78.7;78.9
2023-07-23 06:00:00;1;79.3;78.9;79.1
2023-07-23 07:00:00;1;79.3;78.8;79.1
2023-07-23 08:00:00;2;79.3;78.8;79.0
2023-07-23 09:00:00;1;79.2;78.9;79.0
2023-07-23 10:00:00;2;79.3;79.0;79.2
2023-07-23 11:00:00;1;79.2;78.9;79.0
2023-07-23 12:00:00;1;79.1;78.7;79.0
2023-07-23 13:00:00;2;79.3;78.6;79.1
2023-07-23 14:00:00;1;79.4;78.8;79.1
2023-07-23 15:00:00;1;79.0;77.9;79.0
2023-07-23 16:00:00;2;79.2;78.7;79.0
2023-07-23 17:00:00;0;72.3;66.8;76.2
2023-07-23 18:00:00;0;63.2;52.7;70.0
2023-07-23 19:00:00;0;56.5;45.0;63.3
2023-07-23 20:00:00;0;51.1;40.3;57.5
2023-07-23 21:00:00;0;46.7;37.0;52.7
2023-07-23 22:00:00;0;43.3;34.8;48.6
2023-07-23 23:00:00;0;40.4;33.2;45.4
2023-07-24 00:00:00;0;38.2;31.8;42.7
2023-07-24 01:00:00;0;36.3;30.7;40.5
2023-07-24 02:00:00;0;34.6;30.0;38.6
2023-07-24 03:00:00;0;33.4;29.0;37.0
2023-07-24 04:00:00;0;32.3;28.6;35.6
2023-07-24 05:00:00;0;31.4;28.0;34.5
2023-07-24 06:00:00;0;30.7;27.8;33.4
2023-07-24 07:00:00;0;30.0;27.0;32.5
2023-07-24 08:00:00;0;29.5;27.0;31.8
2023-07-24 09:00:00;0;29.0;27.0;31.1
2023-07-24 10:00:00;0;28.7;26.4;30.5
2023-07-24 11:00:00;0;28.0;26.0;30.0
2023-07-24 12:00:00;0;28.0;26.0;29.5
2023-07-24 13:00:00;0;28.0;26.0;29.1
2023-07-24 14:00:00;0;27.3;26.0;28.7
2023-07-24 15:00:00;0;27.0;26.0;28.4
2023-07-24 16:00:00;0;27.0;26.0;28.1
2023-07-24 17:00:00;0;27.0;25.7;27.9
2023-07-24 18:00:00;0;27.0;25.0;27.6
2023-07-24 19:00:00;0;27.0;25.0;27.4
2023-07-24 20:00:00;0;26.7;25.0;27.2
2023-07-24 21:00:00;0;26.0;25.0;27.0
2023-07-24 22:00:00;0;26.0;25.0;26.9
2023-07-24 23:00:00;0;26.0;25.0;26.7
2023-07-25 00:00:00;0;26.0;25.0;26.6
2023-07-25 01:00:00;0;26.0;25.0;26.4
2023-07-25 02:00:00;0;26.0;25.0;26.3
2023-07-25 03:00:00;0;26.0;25.0;26.2
2023-07-25 04:00:00;0;26.0;25.0;26.1
2023-07-25 05:00:00;0;26.0;25.0;26.0
2023-07-25 06:00:00;0;26.0;24.8;25.9
2023-07-25 07:00:00;0;25.7;24.2;25.8
2023-07-25 08:00:00;0;25.0;24.0;25.7
2023-07-25 09:00:00;0;25.0;24.0;25.6
2023-07-25 10:00:00;0;25.0;24.0;25.5
2023-07-25 11:00:00;0;25.0;24.0;25.4
2023-07-25 12:00:00;0;25.0;24.0;25.3
2023-07-25 13:00:00;0;25.0;24.0;25.2
2023-07-25 14:00:00;0;25.0;24.0;25.1
2023-07-25 15:00:00;0;25.0;24.0;25.0
2023-07-25 16:00:00;0;25.0;24.0;25.0
2023-07-25 17:00:00;0;25.0;24.0;24.9
2023-07-25 18:00:00;0;25.0;24.0;24.8
2023-07-25 19:00:00;0;25.0;24.0;24.7
2023-07-25 20:00:00;0;25.0;24.0;24.6
2023-07-25 21:00:00;0;24.9;24.0;24.6
2023-07-25 22:00:00;0;24.1;24.0;24.5
2023-07-25 23:00:00;0;24.0;23.9;24.4
2023-07-26 00:00:00;0;24.0;23.2;24.4
2023-07-26 01:00:00;0;24.0;23.0;24.3
2023-07-26 02:00:00;0;24.0;23.0;24.2
2023-07-26 03:00:00;0;24.0;23.0;24.2
2023-07-26 04:00:00;0;24.0;23.0;24.1
2023-07-26 05:00:00;0;24.0;23.0;24.1
2023-07-26 06:00:00;0;24.0;23.0;24.0
2023-07-26 07:00:00;0;24.0;23.0;23.9
2023-07-26 08:00:00;0;24.0;23.0;23.8
2023-07-26 09:00:00;0;24.0;23.0;23.7
2023-07-26 10:00:00;0;23.8;23.0;23.6
2023-07-26 11:00:00;0;23.0;23.0;23.5
2023-07-26 12:00:00;0;23.0;23.0;23.4
2023-07-26 13:00:00;0;23.0;23.0;23.4
2023-07-26 14:00:00;0;23.0;22.7;23.3
2023-07-26 15:00:00;0;23.0;22.2;23.3
2023-07-26 16:00:00;0;23.0;22.0;23.2
2023-07-26 17:00:00;0;23.0;22.0;23.1
2023-07-26 18:00:00;0;23.0;22.0;23.1
2023-07-26 19:00:00;0;23.0;22.0;23.0
2023-07-26 20:00:00;0;23.0;22.0;23.0
2023-07-26 21:00:00;0;23.0;22.0;23.0
2023-07-26 22:00:00;0;23.0;22.0;22.9
2023-07-26 23:00:00;0;23.0;22.0;22.9
2023-07-27 00:00:00;0;23.0;22.0;22.8
2023-07-27 01:00:00;0;23.0;22.0;22.8
2023-07-27 02:00:00;0;23.0;22.0;22.7
2023-07-27 03:00:00;0;23.0;22.0;22.6
2023-07-27 04:00:00;0;23.0;22.0;22.6
2023-07-27 05:00:00;0;23.0;22.0;22.5
2023-07-27 06:00:00;0;22.9;22.0;22.5
2023-07-27 07:00:00;0;22.0;22.0;22.5
2023-07-27 08:00:00;0;22.0;22.0;22.4
2023-07-27 09:00:00;0;22.0;22.0;22.3
2023-07-27 10:00:00;0;22.0;22.0;22.3
2023-07-27 11:00:00;0;22.0;22.0;22.2
2023-07-27 12:00:00;0;22.0;22.0;22.2
2023-07-27 13:00:00;0;22.0;22.0;22.2
2023-07-27 14:00:00;0;22.0;22.0;22.1
2023-07-27 15:00:00;0;22.0;22.0;22.1
2023-07-27 16:00:00;0;22.0;22.0;22.1
2023-07-27 17:00:00;0;22.0;22.0;22.1
2023-07-27 18:00:00;0;22.0;22.0;22.1
2023-07-27 19:00:00;0;22.0;22.0;22.1
2023-07-27 20:00:00;0;22.0;22.0;22.1
2023-07-27 21:00:00;0;22.0;22.0;22.1
2023-07-27 22:00:00;0;22.0;22.0;22.1
2023-07-27 23:00:00;0;22.1;22.0;22.1
2023-07-28 00:00:00;0;22.3;22.0;22.1
2023-07-28 01:00:00;0;22.4;22.0;22.1
2023-07-28 02:00:00;0;22.4;22.0;22.1
2023-07-28 03:00:00;0;22.5;22.0;22.1
2023-07-28 04:00:00;0;22.7;22.0;22.1
2023-07-28 05:00:00;0;22.7;22.0;22.1
2023-07-28 06:00:00;0;22.8;22.0;22.1
2023-07-28 07:00:00;0;22.7;22.0;22.1
2023-07-28 08:00:00;0;22.9;22.0;22.1
2023-07-28 09:00:00;0;22.8;22.0;22.1
2023-07-28 10:00:00;0;22.9;22.0;22.1
2023-07-28 11:00:00;0;23.0;22.0;22.2
2023-07-28 12:00:00;0;23.0;22.0;22.2
2023-07-28 13:00:00;0;23.0;22.0;22.2
2023-07-28 14:00:00;0;23.0;22.0;22.2
2023-07-28 15:00:00;0;23.0;22.0;22.2
2023-07-28 16:00:00;0;23.0;22.0;22.2
2023-07-28 17:00:00;0;23.0;22.0;22.3
2023-07-28 18:00:00;0;23.0;22.0;22.3
2023-07-28 19:00:00;0;23.0;22.0;22.4
2023-07-28 20:00:00;0;23.0;22.0;22.4
2023-07-28 21:00:00;0;23.0;22.0;22.5
2023-07-28 22:00:00;0;23.0;22.0;22.5
2023-07-28 23:00:00;0;23.0;22.0;22.5
2023-07-29 00:00:00;0;23.0;22.0;22.5
2023-07-29 01:00:00;0;23.0;22.0;22.6
2023-07-29 02:00:00;0;23.0;22.0;22.6
2023-07-29 03:00:00;0;23.0;22.0;22.6
2023-07-29 04:00:00;9;77.2;75.0;76.8
2023-07-29 05:00:00;1;77.8;75.9;78.5
2023-07-29 06:00:00;2;76.0;73.4;77.7
2023-07-29 07:00:00;2;79.1;78.8;79.0
2023-07-29 08:00:00;1;79.4;78.9;79.1
2023-07-29 09:00:00;2;79.4;78.8;79.1
2023-07-29 10:00:00;2;79.4;78.9;79.1
2023-07-29 11:00:00;1;79.3;79.0;79.1
2023-07-29 12:00:00;1;79.2;78.8;79.0
2023-07-29 13:00:00;1;79.3;78.8;79.1
2023-07-29 14:00:00;2;79.2;79.0;79.1
2023-07-29 15:00:00;1;79.0;78.5;79.0
2023-07-29 16:00:00;1;79.2;78.9;79.1
2023-07-29 17:00:00;1;79.2;79.0;79.1
2023-07-29 18:00:00;2;79.0;77.9;79.1
2023-07-29 19:00:00;0;72.1;66.5;76.4
2023-07-29 20:00:00;0;62.7;51.7;69.7
2023-07-29 21:00:00;0;55.7;43.7;62.7
2023-07-29 22:00:00;0;50.0;38.7;56.6
2023-07-29 23:00:00;0;45.5;35.4;51.6
2023-07-30 00:00:00;0;41.7;33.1;47.4
2023-07-30 01:00:00;0;38.9;31.4;44.0
2023-07-30 02:00:00;0;36.4;30.0;41.2
2023-07-30 03:00:00;0;34.4;29.0;38.9
2023-07-30 04:00:00;8;77.7;75.7;77.6
2023-07-30 05:00:00;4;79.1;78.2;79.0
2023-07-30 06:00:00;4;79.3;78.4;79.1
2023-07-30 07:00:00;4;79.3;78.5;79.1
2023-07-30 08:00:00;4;79.3;78.3;79.0
2023-07-30 09:00:00;4;79.1;78.2;79.0
2023-07-30 10:00:00;4;79.5;78.5;79.2
2023-07-30 11:00:00;3;79.4;78.5;79.1
2023-07-30 12:00:00;4;79.3;78.3;79.1
2023-07-30 13:00:00;3;79.4;78.7;79.2
2023-07-30 14:00:00;1;79.3;78.8;79.2
2023-07-30 15:00:00;0;71.5;65.7;76.1
2023-07-30 16:00:00;2;68.7;61.2;73.3
2023-07-30 17:00:00;0;72.2;66.7;76.3
2023-07-30 18:00:00;0;63.1;52.5;69.8
2023-07-30 19:00:00;0;56.2;44.8;63.1
2023-07-30 20:00:00;0;50.9;40.1;57.3
2023-07-30 21:00:00;0;46.4;36.9;52.5
2023-07-30 22:00:00;0;42.9;34.6;48.4
2023-07-30 23:00:00;0;40.0;32.7;45.1
2023-07-31 00:00:00;0;37.7;31.4;42.4
2023-07-31 01:00:00;0;35.7;30.3;40.1
2023-07-31 02:00:00;0;34.1;29.3;38.1
